Point ID,density,Normals_0,Normals_1,Normals_2,Normals_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
9580,1,0.00012183,-0.000274434,1,1,-47,41,-0.940835,62.377,6.05607e-06,-3.62746e-05,7.68097e-06,3.75702e-05
9638,1,9.47179e-05,-0.000182978,1,1,-47,42,-0.940647,63.0388,6.43025e-06,-3.12126e-05,7.83221e-06,3.28165e-05
9696,1,5.28561e-05,-0.000134224,1,1,-47,43,-0.940474,63.7094,6.84183e-06,-2.55139e-05,7.91928e-06,2.75769e-05
9754,1,1.12519e-05,-4.89866e-05,1,1,-47,44,-0.940382,64.3885,6.78054e-06,-2.01238e-05,8.00836e-06,2.26953e-05
9812,1,2.9907e-05,-3.54865e-05,1,1,-47,45,-0.940377,65.076,6.46917e-06,-1.52086e-05,8.07055e-06,1.83925e-05
9870,1,5.99654e-05,-4.36334e-05,1,1,-47,46,-0.940312,65.7715,6.33743e-06,-9.99327e-06,8.09897e-06,1.43395e-05
9928,1,4.25604e-05,-1.84582e-05,1,1,-47,47,-0.940291,66.4747,6.4853e-06,-4.75698e-06,8.13516e-06,1.14398e-05
9986,1,1.86812e-05,-1.5871e-05,1,1,-47,48,-0.940275,67.1854,6.48182e-06,4.23224e-07,8.13317e-06,1.04087e-05
1964,1,-8.22547e-05,0.0201757,0.999796,1,-46,-20,-1.00832,50.1699,7.98406e-06,0.000192066,-2.40205e-07,0.000192232
2061,1,0.000160105,0.0335691,0.999436,1,-46,-19,-1.03299,49.7802,1.04643e-05,0.000196052,2.2202e-08,0.000196331
2158,1,0.000347727,0.0511636,0.99869,1,-46,-18,-1.07325,49.408,1.63761e-05,0.000197274,1.58583e-06,0.000197959
2264,1,0.000517784,0.0575795,0.998341,1,-46,-17,-1.13044,49.0538,3.20909e-05,0.000194229,6.85644e-06,0.000196982
2360,1,0.000641285,0.0469587,0.998897,1,-46,-16,-1.1811,48.7175,4.01986e-05,0.000187152,1.10383e-05,0.000191738
2448,1,0.000740061,0.0268341,0.99964,1,-46,-15,-1.21678,48.3992,5.6087e-05,0.000177404,1.4174e-05,0.000186598
2532,1,0.000744031,0.00414809,0.999991,1,-46,-14,-1.22997,48.099,4.66224e-05,0.000166243,1.47634e-05,0.000173287
2610,1,0.000746569,-0.0110758,0.999938,1,-46,-13,-1.22431,47.8173,5.1169e-05,0.00015508,1.26562e-05,0.000163793
2686,1,0.000692488,-0.0160279,0.999871,1,-46,-12,-1.2099,47.5549,3.82971e-05,0.000144598,9.36375e-06,0.000149876
2777,1,0.000647338,-0.0137582,0.999905,1,-46,-11,-1.19516,47.312,3.009e-05,0.000134936,6.2666e-06,0.000138392
2868,1,0.0006346,-0.00681581,0.999977,1,-46,-10,-1.18478,47.0893,3.05402e-05,0.000125989,3.29965e-06,0.00012968
2963,1,0.000629992,0.00217753,0.999997,1,-46,-9,-1.18269,46.8871,2.67364e-05,0.000117403,1.20866e-06,0.000120415
3056,1,0.000657644,0.0103517,0.999946,1,-46,-8,-1.18877,46.7056,3.39975e-05,0.000108636,-6.48186e-08,0.000113831
3151,1,0.000669839,0.0165228,0.999863,1,-46,-7,-1.20163,46.5451,3.26021e-05,9.91624e-05,-3.8839e-07,0.000104385
3242,1,0.000688949,0.0203087,0.999794,1,-46,-6,-1.21888,46.4057,3.18696e-05,8.86736e-05,2.32067e-07,9.42271e-05
3334,1,0.000738899,0.0220924,0.999756,1,-46,-5,-1.23847,46.2875,4.08201e-05,7.69726e-05,7.71336e-07,8.71301e-05
3425,1,0.000781449,0.0205267,0.999789,1,-46,-4,-1.25878,46.1907,4.77782e-05,6.37906e-05,2.59803e-06,7.97417e-05
3514,1,0.000788871,0.0158204,0.999875,1,-46,-3,-1.27537,46.1154,4.37258e-05,4.91869e-05,2.98015e-06,6.588e-05
3603,1,0.000805276,0.0126393,0.99992,1,-46,-2,-1.28711,46.0614,4.72499e-05,3.37718e-05,3.09307e-06,5.81606e-05
3692,1,0.000802679,0.00843891,0.999964,1,-46,-1,-1.29792,46.0292,4.71922e-05,1.75559e-05,4.60686e-06,5.05622e-05
3781,1,0.000777671,-0.00180563,0.999998,1,-46,0,-1.30215,46.0184,3.94614e-05,4.55575e-07,5.47426e-06,3.98419e-05
3870,1,0.00078464,-0.00845032,0.999964,1,-46,1,-1.2947,46.0291,4.57996e-05,-1.6335e-05,3.31825e-06,4.87386e-05
3959,1,0.000755702,-0.0104396,0.999945,1,-46,2,-1.2871,46.0614,3.71248e-05,-3.23626e-05,3.16975e-06,4.93522e-05
4048,1,0.000749847,-0.0149771,0.999888,1,-46,3,-1.27605,46.1154,4.00349e-05,-4.79803e-05,3.20353e-06,6.25713e-05
4137,1,0.000727723,-0.0198747,0.999802,1,-46,4,-1.2603,46.1908,3.70352e-05,-6.27001e-05,2.8181e-06,7.28756e-05
4228,1,0.000704796,-0.0221151,0.999755,1,-46,5,-1.24035,46.2876,3.60957e-05,-7.60745e-05,1.3007e-06,8.42135e-05
4319,1,0.000673196,-0.0207009,0.999785,1,-46,6,-1.22038,46.4057,3.15999e-05,-8.79335e-05,8.57104e-08,9.34391e-05
4410,1,0.000645423,-0.0171212,0.999853,1,-46,7,-1.20283,46.5451,3.06581e-05,-9.85811e-05,-1.13077e-07,0.000103238
4503,1,0.000611496,-0.0107018,0.999943,1,-46,8,-1.18919,46.7056,2.36705e-05,-0.000108149,1.93434e-07,0.000110709
4598,1,0.000604324,-0.00177553,0.999998,1,-46,9,-1.18327,46.8871,2.43427e-05,-0.000116953,1.08974e-06,0.000119464
4693,1,0.000612555,0.0069252,0.999976,1,-46,10,-1.18594,47.0893,2.38899e-05,-0.000125655,3.00559e-06,0.000127942
4786,1,0.000651706,0.0132549,0.999912,1,-46,11,-1.19593,47.3121,3.24967e-05,-0.000134732,6.09469e-06,0.000138729
4894,1,0.000694594,0.0154992,0.99988,1,-46,12,-1.21013,47.5549,3.92369e-05,-0.000144444,9.25474e-06,0.000149965
4968,1,0.000721184,0.0112969,0.999936,1,-46,13,-1.22413,47.8173,3.97546e-05,-0.000154819,1.21323e-05,0.000160301
5044,1,0.000756996,-0.00382256,0.999992,1,-46,14,-1.23061,48.099,5.32254e-05,-0.00016592,1.45155e-05,0.000174852
5124,1,0.000713951,-0.027253,0.999628,1,-46,15,-1.21719,48.3992,4.63792e-05,-0.000177135,1.421e-05,0.000183657
5208,1,0.000631143,-0.0475005,0.998871,1,-46,16,-1.18095,48.7175,3.87494e-05,-0.000186852,1.06855e-05,0.000191126
5298,1,0.00050829,-0.0577269,0.998332,1,-46,17,-1.12984,49.0538,3.01773e-05,-0.000193867,6.60001e-06,0.000196313
5397,1,0.000330855,-0.0510051,0.998698,1,-46,18,-1.0728,49.408,1.30731e-05,-0.000196845,1.49427e-06,0.000197284
5494,1,0.000137323,-0.0334791,0.999439,1,-46,19,-1.03266,49.7802,7.16888e-06,-0.000195582,-9.40187e-09,0.000195714
5591,1,-0.000110916,-0.0201436,0.999797,1,-46,20,-1.00803,50.1699,4.75425e-06,-0.000191555,-2.5337e-07,0.000191614
6984,1,5.51248e-05,9.89827e-06,1,1,-46,-48,-0.940314,66.4897,1.1938e-05,5.0116e-07,8.11462e-06,1.44434e-05
7042,1,5.65673e-05,4.25292e-05,1,1,-46,-47,-0.940323,65.7715,1.18055e-05,5.81927e-06,8.10476e-06,1.5457e-05
7100,1,6.56086e-05,7.47137e-05,1,1,-46,-46,-0.940398,65.0606,1.16595e-05,1.13611e-05,8.11239e-06,1.81887e-05
7158,1,5.61835e-05,7.63322e-05,1,1,-46,-45,-0.940471,64.3575,1.19256e-05,1.69928e-05,8.03935e-06,2.22623e-05
7216,1,0.000106987,9.76074e-05,1,1,-46,-44,-0.940548,63.6623,1.22688e-05,2.18725e-05,7.98209e-06,2.63181e-05
7274,1,0.000119284,0.000234731,1,1,-46,-43,-0.940663,62.9753,1.15833e-05,2.65611e-05,7.90364e-06,3.00355e-05
7332,1,0.000108745,0.000239265,1,1,-46,-42,-0.941011,62.2968,1.27689e-05,3.34987e-05,7.80733e-06,3.66901e-05
7390,1,0.000251894,0.000266056,1,1,-46,-41,-0.941136,61.627,1.28237e-05,3.7225e-05,7.66211e-06,4.01106e-05
7448,1,0.000363069,0.000498522,1,1,-46,-40,-0.941536,60.9663,1.23478e-05,4.25912e-05,7.56054e-06,4.49849e-05
7506,1,0.000378998,0.000668191,1,1,-46,-39,-0.94212,60.3149,1.14714e-05,4.88613e-05,7.42892e-06,5.07366e-05
7564,1,0.000360613,0.000792763,1,1,-46,-38,-0.942856,59.6732,1.10697e-05,5.45607e-05,7.24996e-06,5.61425e-05
7622,1,0.000321395,0.000968786,0.999999,1,-46,-37,-0.943686,59.0414,1.06645e-05,5.99331e-05,7.075e-06,6.12843e-05
7680,1,0.000311857,0.00119114,0.999999,1,-46,-36,-0.944771,58.42,1.04012e-05,6.61423e-05,6.95001e-06,6.73148e-05
7739,1,0.000232368,0.00132481,0.999999,1,-46,-35,-0.946042,57.8091,9.07909e-06,7.25154e-05,6.7974e-06,7.3397e-05
7797,1,0.000193999,0.0015987,0.999999,1,-46,-34,-0.947393,57.2092,9.17292e-06,7.83364e-05,6.54908e-06,7.91431e-05
7853,1,0.000249147,0.00196322,0.999998,1,-46,-33,-0.949209,56.6207,8.57413e-06,8.62741e-05,6.39166e-06,8.69344e-05
7909,1,0.00021979,0.00217879,0.999998,1,-46,-32,-0.951285,56.0438,8.03361e-06,9.40986e-05,6.18947e-06,9.46436e-05
7966,1,0.00026488,0.00227374,0.999997,1,-46,-31,-0.953532,55.4789,7.6942e-06,0.000101961,5.96167e-06,0.000102425
8022,1,0.000271276,0.00254125,0.999997,1,-46,-30,-0.955802,54.9264,6.37697e-06,0.000108231,5.62362e-06,0.000108564
8078,1,0.000152053,0.00289142,0.999996,1,-46,-29,-0.958587,54.3868,5.92364e-06,0.000117602,5.33785e-06,0.000117872
8133,1,-4.50555e-05,0.0028346,0.999996,1,-46,-28,-0.961561,53.8602,5.46015e-06,0.000127106,4.99978e-06,0.000127321
8184,1,-5.21293e-05,0.00276391,0.999996,1,-46,-27,-0.964241,53.3473,6.79186e-06,0.000133828,4.44672e-06,0.000134074
8233,1,0.00020301,0.00311743,0.999995,1,-46,-26,-0.967082,52.8482,6.55858e-06,0.000140931,3.81188e-06,0.000141135
8279,1,0.000295534,0.00355092,0.999994,1,-46,-25,-0.970477,52.3636,5.29626e-06,0.000151377,3.23427e-06,0.000151504
8325,1,0.000396435,0.00381869,0.999993,1,-46,-24,-0.974197,51.8936,5.6715e-06,0.000162047,2.53717e-06,0.000162166
8369,1,0.000360519,0.00482515,0.999988,1,-46,-23,-0.978143,51.4389,2.9075e-06,0.000167643,1.53342e-06,0.000167675
8412,1,-8.80554e-05,0.00750945,0.999972,1,-46,-22,-0.98391,50.9997,2.32414e-06,0.000174826,6.76125e-07,0.000174842
8459,1,-0.000197956,0.0156721,0.999877,1,-46,-20.5626,-1,50.3966,6.60651e-06,0.00018821,-2.19136e-08,0.000188326
8460,1,-0.000288269,0.0121692,0.999926,1,-46,-21,-0.993317,50.5765,5.48453e-06,0.000184699,1.33752e-07,0.000184781
8513,1,-0.00022838,-0.0158062,0.999875,1,-46,20.5438,-1,50.389,3.5069e-06,-0.000187797,-4.07237e-08,0.00018783
8540,1,-0.000327238,-0.0121667,0.999926,1,-46,21,-0.993039,50.5765,2.4316e-06,-0.000184116,1.22869e-07,0.000184132
8578,1,-0.000139499,-0.00752724,0.999972,1,-46,22,-0.983621,50.9997,-6.69248e-07,-0.000174085,6.79486e-07,0.000174088
8618,1,0.00026685,-0.00487295,0.999988,1,-46,23,-0.977832,51.4389,-6.49288e-08,-0.000166759,1.54082e-06,0.000166766
8660,1,0.00040748,-0.00375343,0.999993,1,-46,24,-0.973815,51.8936,1.83124e-06,-0.000160079,2.53655e-06,0.00016011
8704,1,0.000339658,-0.00346194,0.999994,1,-46,25,-0.970298,52.3636,3.28522e-06,-0.000151326,3.25025e-06,0.000151397
8749,1,0.000175783,-0.00316027,0.999995,1,-46,26,-0.966878,52.8482,4.46459e-06,-0.000140634,3.79971e-06,0.000140756
8796,1,-7.66062e-05,-0.00280845,0.999996,1,-46,27,-0.963977,53.3473,4.70613e-06,-0.000132911,4.42398e-06,0.000133068
8846,1,-5.43493e-05,-0.00283512,0.999996,1,-46,28,-0.961269,53.8602,3.21519e-06,-0.000125805,4.98301e-06,0.000125945
8898,1,0.000221082,-0.00276554,0.999996,1,-46,29,-0.958323,54.3867,3.89393e-06,-0.000116026,5.32207e-06,0.000116213
8952,1,0.00022992,-0.0024543,0.999997,1,-46,30,-0.955762,54.9264,5.72393e-06,-0.000108466,5.67237e-06,0.000108765
9008,1,0.000147506,-0.00230852,0.999997,1,-46,31,-0.953442,55.4789,5.53333e-06,-0.000101461,5.98029e-06,0.000101788
9064,1,0.000224317,-0.00222682,0.999997,1,-46,32,-0.951176,56.0438,5.80358e-06,-9.35413e-05,6.19108e-06,9.39254e-05
9120,1,0.000216439,-0.00193125,0.999998,1,-46,33,-0.949023,56.6207,7.38675e-06,-8.47578e-05,6.38749e-06,8.53186e-05
9176,1,0.000211647,-0.00156753,0.999999,1,-46,34,-0.947347,57.2092,7.22008e-06,-7.83065e-05,6.57513e-06,7.8913e-05
9233,1,0.00030482,-0.00139186,0.999999,1,-46,35,-0.945919,57.8091,8.27072e-06,-7.15514e-05,6.78778e-06,7.2347e-05
9291,1,0.000322401,-0.0012306,0.999999,1,-46,36,-0.944593,58.42,9.61577e-06,-6.48211e-05,6.95617e-06,6.58986e-05
9349,1,0.000328038,-0.000965074,0.999999,1,-46,37,-0.943485,59.0414,9.97146e-06,-5.88406e-05,7.09139e-06,6.00993e-05
9407,1,0.00031815,-0.000734952,1,1,-46,38,-0.942685,59.6732,1.06211e-05,-5.31216e-05,7.26702e-06,5.46582e-05
9465,1,0.000293291,-0.000598884,1,1,-46,39,-0.942033,60.3149,1.07894e-05,-4.72135e-05,7.43129e-06,4.89975e-05
9523,1,0.000351238,-0.000502507,1,1,-46,40,-0.941502,60.9663,1.11978e-05,-4.15353e-05,7.55596e-06,4.36768e-05
9581,1,0.000298638,-0.000381529,1,1,-46,41,-0.941041,61.627,1.18873e-05,-3.63038e-05,7.66907e-06,3.89627e-05
9639,1,0.000162129,-0.000240384,1,1,-46,42,-0.940749,62.2967,1.16454e-05,-3.12689e-05,7.78986e-06,3.42643e-05
9697,1,0.000121505,-0.000156451,1,1,-46,43,-0.940567,62.9753,1.16737e-05,-2.57995e-05,7.91244e-06,2.94023e-05
9755,1,9.20219e-05,-9.41679e-05,1,1,-46,44,-0.940441,63.6623,1.21048e-05,-2.01535e-05,7.97961e-06,2.48266e-05
9813,1,4.45774e-05,-2.28659e-05,1,1,-46,45,-0.940381,64.3575,1.20941e-05,-1.47905e-05,8.03661e-06,2.07271e-05
9871,1,5.20486e-05,-2.23092e-05,1,1,-46,46,-0.940396,65.0606,1.19177e-05,-9.90678e-06,8.09279e-06,1.74834e-05
9929,1,6.60973e-05,-4.15164e-05,1,1,-46,47,-0.940337,65.7715,1.18331e-05,-4.78669e-06,8.0957e-06,1.51154e-05
9987,1,5.51248e-05,-2.36454e-05,1,1,-46,48,-0.940314,66.4897,1.1938e-05,5.0116e-07,8.11462e-06,1.44434e-05
1965,1,-0.000197743,0.0204209,0.999791,1,-45,-20,-1.00816,49.2546,8.32047e-06,0.000189307,-3.9437e-07,0.00018949
2062,1,7.64634e-05,0.0338516,0.999427,1,-45,-19,-1.03314,48.8576,1.31549e-05,0.000194774,-1.03689e-07,0.000195217
2159,1,0.00040996,0.0513999,0.998678,1,-45,-18,-1.07363,48.4784,2.22793e-05,0.000196454,1.53616e-06,0.000197719
2265,1,0.000708911,0.0577738,0.998329,1,-45,-17,-1.13102,48.1173,4.65834e-05,0.000193628,6.87096e-06,0.000199271
2361,1,0.000926061,0.0471016,0.99889,1,-45,-16,-1.18183,47.7744,5.98368e-05,0.000186616,1.10005e-05,0.000196283
2449,1,0.00108417,0.0269009,0.999638,1,-45,-15,-1.21761,47.4498,7.99274e-05,0.000176874,1.40857e-05,0.000194605
2533,1,0.0011104,0.00415371,0.999991,1,-45,-14,-1.23081,47.1436,7.08565e-05,0.000165734,1.46353e-05,0.000180838
2611,1,0.00110992,-0.0111074,0.999938,1,-45,-13,-1.22515,46.8562,7.29691e-05,0.000154609,1.2538e-05,0.000171422
2687,1,0.0010419,-0.0160865,0.99987,1,-45,-12,-1.21068,46.5883,5.7053e-05,0.00014415,9.22948e-06,0.000155304
2778,1,0.000980146,-0.0137948,0.999904,1,-45,-11,-1.1959,46.3404,4.62891e-05,0.000134518,6.11508e-06,0.000142391
2869,1,0.000953736,-0.006829,0.999976,1,-45,-10,-1.1855,46.113,4.45741e-05,0.000125604,3.15339e-06,0.000133316
2964,1,0.000943701,0.00218861,0.999997,1,-45,-9,-1.18341,45.9064,4.00041e-05,0.000117062,1.04542e-06,0.000123713
3057,1,0.000974211,0.0103747,0.999946,1,-45,-8,-1.18951,45.7211,4.74815e-05,0.000108336,-2.27895e-07,0.000118285
3152,1,0.000995526,0.0165444,0.999863,1,-45,-7,-1.20239,45.5571,4.70626e-05,9.89114e-05,-5.54055e-07,0.000109538
3243,1,0.00102792,0.0203503,0.999792,1,-45,-6,-1.21966,45.4146,4.77038e-05,8.84668e-05,4.89552e-08,0.000100509
3335,1,0.00109389,0.0221472,0.999754,1,-45,-5,-1.2393,45.2939,5.82744e-05,7.68158e-05,5.9158e-07,9.64205e-05
3426,1,0.00115475,0.0205599,0.999788,1,-45,-4,-1.25965,45.195,6.74749e-05,6.36737e-05,2.40778e-06,9.28063e-05
3515,1,0.00117669,0.0158382,0.999874,1,-45,-3,-1.27624,45.1179,6.49231e-05,4.91181e-05,2.78434e-06,8.14577e-05
3604,1,0.00120165,0.0126506,0.999919,1,-45,-2,-1.288,45.0628,6.86491e-05,3.37439e-05,2.90232e-06,7.65491e-05
3693,1,0.00120728,0.00842793,0.999964,1,-45,-1,-1.29882,45.0298,7.02452e-05,1.75761e-05,4.42686e-06,7.25459e-05
3782,1,0.00118608,-0.00181534,0.999998,1,-45,0,-1.30303,45.0189,6.34881e-05,5.1963e-07,5.29801e-06,6.37109e-05
3871,1,0.00118694,-0.00846395,0.999963,1,-45,1,-1.29558,45.0298,6.75517e-05,-1.62195e-05,3.13191e-06,6.95422e-05
3960,1,0.00115301,-0.0104608,0.999945,1,-45,2,-1.28795,45.0628,5.90012e-05,-3.22047e-05,2.97089e-06,6.72838e-05
4049,1,0.00113858,-0.0149969,0.999887,1,-45,3,-1.2769,45.118,6.13258e-05,-4.77689e-05,3.00587e-06,7.7793e-05
4138,1,0.00110258,-0.0199055,0.999801,1,-45,4,-1.26112,45.195,5.70651e-05,-6.24451e-05,2.64025e-06,8.46333e-05
4229,1,0.00106148,-0.0221508,0.999754,1,-45,5,-1.24115,45.2939,5.39339e-05,-7.57671e-05,1.12336e-06,9.30096e-05
4320,1,0.00101347,-0.0207377,0.999784,1,-45,6,-1.22115,45.4147,4.76123e-05,-8.75804e-05,-8.6265e-08,9.96858e-05
4411,1,0.000972006,-0.0171582,0.999852,1,-45,7,-1.20356,45.5571,4.53494e-05,-9.81762e-05,-2.97625e-07,0.000108144
4504,1,0.000928034,-0.0107258,0.999942,1,-45,8,-1.1899,45.7211,3.70555e-05,-0.000107699,3.52296e-08,0.000113896
4599,1,0.000918553,-0.00177428,0.999998,1,-45,9,-1.18396,45.9064,3.76741e-05,-0.000116452,9.34465e-07,0.000122398
4694,1,0.000933144,0.00695367,0.999975,1,-45,10,-1.18664,46.113,3.82638e-05,-0.000125114,2.85473e-06,0.000130865
4787,1,0.000985479,0.0133037,0.999911,1,-45,11,-1.19668,46.3404,4.87821e-05,-0.00013415,5.94879e-06,0.000142868
4895,1,0.00104437,0.0155424,0.999879,1,-45,12,-1.21092,46.5883,5.79163e-05,-0.00014384,9.13291e-06,0.000155331
4969,1,0.00108424,0.0113345,0.999935,1,-45,13,-1.22494,46.8562,6.12117e-05,-0.00015418,1.20087e-05,0.000166321
5045,1,0.00112443,-0.00382872,0.999992,1,-45,14,-1.23146,47.1436,7.76161e-05,-0.000165248,1.43951e-05,0.000183135
5125,1,0.00105857,-0.0273316,0.999626,1,-45,15,-1.218,47.4498,7.02264e-05,-0.000176436,1.41116e-05,0.000190422
5209,1,0.000915197,-0.0476356,0.998864,1,-45,16,-1.18167,47.7744,5.82941e-05,-0.000186148,1.06611e-05,0.000195354
5299,1,0.000696831,-0.0579249,0.998321,1,-45,17,-1.13042,48.1173,4.44339e-05,-0.000193093,6.61903e-06,0.00019825
5398,1,0.000388211,-0.0512493,0.998686,1,-45,18,-1.07317,48.4784,1.88951e-05,-0.000195855,1.44861e-06,0.000196769
5495,1,4.72247e-05,-0.0337682,0.99943,1,-45,19,-1.03279,48.8576,9.79307e-06,-0.000194113,-1.36074e-07,0.00019436
5592,1,-0.000237891,-0.0203988,0.999792,1,-45,20,-1.00784,49.2546,5.0273e-06,-0.000188605,-4.07485e-07,0.000188672
6985,1,0.000101506,2.55444e-05,1,1,-45,-48,-0.940384,65.8019,1.71357e-05,6.3087e-07,8.0666e-06,1.895e-05
7043,1,9.71219e-05,3.78117e-05,1,1,-45,-47,-0.940409,65.076,1.70026e-05,6.17839e-06,8.07449e-06,1.98106e-05
7101,1,7.33041e-05,6.08131e-05,1,1,-45,-46,-0.940459,64.3575,1.68989e-05,1.14508e-05,8.02326e-06,2.19332e-05
7159,1,9.88253e-05,0.000111348,1,1,-45,-45,-0.940529,63.6466,1.73067e-05,1.64819e-05,8.00488e-06,2.52042e-05
7217,1,0.000164697,0.00018503,1,1,-45,-44,-0.940678,62.9435,1.75992e-05,2.20921e-05,7.94937e-06,2.93426e-05
7275,1,0.000190264,0.000167494,1,1,-45,-43,-0.940894,62.2486,1.73688e-05,2.75426e-05,7.86856e-06,3.34991e-05
7333,1,0.000205092,0.000323624,1,1,-45,-42,-0.941009,61.562,1.73378e-05,3.14013e-05,7.7606e-06,3.66997e-05
7391,1,0.000356428,0.000492763,1,1,-45,-41,-0.941533,60.8842,1.86747e-05,3.84254e-05,7.68442e-06,4.34086e-05
7449,1,0.000516321,0.000519518,1,1,-45,-40,-0.941982,60.2153,1.69904e-05,4.36165e-05,7.52537e-06,4.741e-05
7507,1,0.00049802,0.000640126,1,1,-45,-39,-0.942559,59.5558,1.6372e-05,4.88819e-05,7.39075e-06,5.20779e-05
7565,1,0.000475191,0.000785033,1,1,-45,-38,-0.943246,58.9058,1.61362e-05,5.42708e-05,7.28166e-06,5.70852e-05
7623,1,0.000494361,0.00095799,0.999999,1,-45,-37,-0.944111,58.2657,1.55358e-05,5.99709e-05,7.11057e-06,6.23572e-05
7681,1,0.000399091,0.00109367,0.999999,1,-45,-36,-0.94514,57.6359,1.41427e-05,6.60178e-05,6.93208e-06,6.78706e-05
7740,1,0.000376333,0.00132469,0.999999,1,-45,-35,-0.946274,57.0166,1.41291e-05,7.18413e-05,6.72122e-06,7.35253e-05
7798,1,0.000451805,0.00163452,0.999999,1,-45,-34,-0.947762,56.4083,1.2416e-05,7.83888e-05,6.53904e-06,7.9635e-05
7854,1,0.000365176,0.00189089,0.999998,1,-45,-33,-0.949512,55.8113,1.11639e-05,8.53897e-05,6.32451e-06,8.63483e-05
7910,1,0.000269455,0.00213038,0.999998,1,-45,-32,-0.951512,55.2259,1.06572e-05,9.30678e-05,6.10304e-06,9.38746e-05
7967,1,0.000282702,0.00239223,0.999997,1,-45,-31,-0.95374,54.6526,1.04629e-05,0.000100513,5.86443e-06,0.000101227
8023,1,0.000396756,0.00252993,0.999997,1,-45,-30,-0.956265,54.0917,9.40644e-06,0.000109059,5.64653e-06,0.000109609
8079,1,0.000193248,0.00255544,0.999997,1,-45,-29,-0.958773,53.5436,6.74259e-06,0.000116212,5.3018e-06,0.000116528
8134,1,-3.77029e-05,0.0027678,0.999996,1,-45,-28,-0.961355,53.0087,8.17539e-06,0.000123653,4.8472e-06,0.000124018
8185,1,0.000203551,0.00309633,0.999995,1,-45,-27,-0.964294,52.4874,8.94601e-06,0.000132071,4.38841e-06,0.000132446
8234,1,0.00041347,0.00323074,0.999995,1,-45,-26,-0.96754,51.9802,7.18323e-06,0.000141759,3.89917e-06,0.000141995
8280,1,0.000285752,0.00337666,0.999994,1,-45,-25,-0.970758,51.4873,5.10783e-06,0.000150127,3.223e-06,0.000150249
8326,1,9.73868e-05,0.00393249,0.999992,1,-45,-24,-0.974308,51.0093,5.18546e-06,0.00015905,2.47699e-06,0.000159154
8370,1,0.000278115,0.00484856,0.999988,1,-45,-23,-0.978654,50.5466,6.83768e-06,0.000168761,1.60457e-06,0.000168907
8413,1,0.00037133,0.00708887,0.999975,1,-45,-22,-0.984067,50.0996,4.12617e-06,0.000173588,5.60875e-07,0.000173638
8461,1,-0.000108038,0.0158318,0.999875,1,-45,-20.5457,-1,49.4785,6.00679e-06,0.000184624,-2.3168e-07,0.000184722
8462,1,-3.41017e-05,0.0120101,0.999928,1,-45,-21,-0.99298,49.6688,4.01424e-06,0.00018019,-1.11131e-07,0.000180235
8514,1,-0.000158012,-0.0160039,0.999872,1,-45,20.5246,-1,49.4698,2.83056e-06,-0.000184005,-2.4654e-07,0.000184027
8541,1,-8.61707e-05,-0.0120197,0.999928,1,-45,21,-0.992656,49.6688,7.95902e-07,-0.000179282,-1.16226e-07,0.000179284
8579,1,0.000276057,-0.00714754,0.999974,1,-45,22,-0.983722,50.0996,9.33789e-07,-0.00017251,5.73125e-07,0.000172513
8619,1,0.00030511,-0.00479168,0.999988,1,-45,23,-0.978215,50.5466,2.68538e-06,-0.000166451,1.6004e-06,0.00016648
8661,1,0.000149381,-0.00383462,0.999993,1,-45,24,-0.974079,51.0093,3.20022e-06,-0.000158746,2.49859e-06,0.000158798
8705,1,0.000220487,-0.00338931,0.999994,1,-45,25,-0.970517,51.4873,2.97874e-06,-0.000149555,3.20476e-06,0.000149619
8750,1,0.000353539,-0.00325015,0.999995,1,-45,26,-0.967287,51.9801,4.69321e-06,-0.000140886,3.87642e-06,0.000141018
8797,1,0.000201304,-0.00310742,0.999995,1,-45,27,-0.964015,52.4874,6.26094e-06,-0.000130826,4.38326e-06,0.000131049
8847,1,8.20573e-05,-0.00267085,0.999996,1,-45,28,-0.96108,53.0087,5.75361e-06,-0.000122065,4.83475e-06,0.000122296
8899,1,0.000216898,-0.00252348,0.999997,1,-45,29,-0.958688,53.5436,6.17243e-06,-0.000116321,5.35934e-06,0.000116608
8953,1,0.000289885,-0.00258561,0.999997,1,-45,30,-0.956055,54.0917,7.775e-06,-0.000107694,5.65562e-06,0.000108122
9009,1,0.000200901,-0.00235703,0.999997,1,-45,31,-0.953545,54.6526,8.55686e-06,-9.92334e-05,5.87073e-06,9.97745e-05
9065,1,0.000231874,-0.00208618,0.999998,1,-45,32,-0.951372,55.2259,8.49136e-06,-9.21541e-05,6.11594e-06,9.27464e-05
9121,1,0.000411945,-0.00188901,0.999998,1,-45,33,-0.949405,55.8113,9.37759e-06,-8.4865e-05,6.29764e-06,8.56135e-05
9177,1,0.000419343,-0.00160535,0.999999,1,-45,34,-0.947627,56.4083,1.16614e-05,-7.71126e-05,6.53252e-06,7.82625e-05
9234,1,0.000353527,-0.00133441,0.999999,1,-45,35,-0.946225,57.0166,1.21918e-05,-7.14027e-05,6.75481e-06,7.27504e-05
9292,1,0.000463182,-0.00115417,0.999999,1,-45,36,-0.944986,57.6359,1.33237e-05,-6.48271e-05,6.94243e-06,6.65453e-05
9350,1,0.000521393,-0.000974736,0.999999,1,-45,37,-0.943941,58.2657,1.48668e-05,-5.85707e-05,7.13548e-06,6.08479e-05
